id,name,code,sku,base_price,fob,brand_name,last_importation_date,category_name,ean13
9492,Perno de anclaje FWA 10 * 130,531554,FS1CNM0016,1.26,1.07,Fischer,"19 may 2023, 21:00:00",Fijaciones,null
9962,Taco bicomponente  DUOPOWER 6 × 30 × 300 U,616563,FS1CNM0023,18.8,16.34,Fischer,"28 jul 2023, 21:00:00",Fijaciones,null
9097,Taco bicomponente DUOPOWER 10 × 50,616566,FS1ACC0013,9.95,8.65,Fischer,"28 jul 2023, 21:00:00",Fijaciones,null
9500,Taco químico FIS P 300 T,510637,FS1CNM0021,27.72,23.45,Fischer,"19 may 2023, 21:00:00",Fijaciones,null
8794,"Taco de nylon SX 6  y tornillo 4,5 mm en balde",616282,FS1ACC0009,45.3,39.21,Fischer,"16 jun 2023, 21:00:00",Fijaciones,null
9498,"Anclaje de impacto IM 1/2 """,48106,FS1CNM0020,1,0.84,Fischer,"19 may 2023, 21:00:00",Fijaciones,null
9967,Taco bicomponente  DUOPOWER 8 × 65,616570,FS1CNM0025,8.7,7.54,Fischer,"28 jul 2023, 21:00:00",Fijaciones,null
8202,Taco de nylon SX 8 en balde,616290,FS1ACC0002,41.95,36.29,Fischer,"16 jun 2023, 21:00:00",Fijaciones,null
8795,Taco de nylon SX 8 y tornillo  5 mm en balde,616289,FS1ACC0010,39.8,34.44,Fischer,"16 jun 2023, 21:00:00",Fijaciones,null
9488,Perno de anclaje FWA 8 * 95,531561,FS1CNM0013,0.74,0.62,Fischer,"19 may 2023, 21:00:00",Fijaciones,null
9970,Taco bicomponente  DUOPOWER 8 × 40 caramelera,608548,FS1CNM0031,38.65,33.5,Fischer,"28 jul 2023, 21:00:00",Fijaciones,null
9491,Perno de anclaje FWA 10 * 115,531566,FS1CNM0015,1.19,1,Fischer,"19 may 2023, 21:00:00",Fijaciones,null
9963,Taco bicomponente  DUOPOWER 6 × 30 balde,608536,FS1CNM0027,43.65,37.92,Fischer,"28 jul 2023, 21:00:00",Fijaciones,null
9095,Taco bicomponente  DUOPOWER 6 × 30,616562,,7.15,6.22,Fischer,"28 jul 2023, 21:00:00",Fijaciones,null
9099,Taco bicomponente DUOPOWER 8 × 40 + tornillo TMF,616781,FS1ACC0015,10.33,8.88,Fischer,"31 mar 2023, 21:00:00",Fijaciones,null
9961,Taco bicomponente  DUOPOWER 5 × 25,616560,FS1CNM0022,7.15,6.18,Fischer,"28 jul 2023, 21:00:00",Fijaciones,null
9494,Perno de anclaje FWA 12 * 120,531567,FS1CNM0017,1.65,1.4,Fischer,"19 may 2023, 21:00:00",Fijaciones,null
8201,Taco de nylon SX 6 en balde,616283,FS1ACC0001,65.55,56.75,Fischer,"16 jun 2023, 21:00:00",Fijaciones,null
9490,Perno de anclaje FWA 10 * 95,531565,FS1CNM0014,1.01,0.86,Fischer,"19 may 2023, 21:00:00",Fijaciones,null
9497,"Anclaje de impacto IM 3/8 """,48105,FS1CNM0019,0.5,0.42,Fischer,"19 may 2023, 21:00:00",Fijaciones,null
9968,Taco bicomponente  DUOPOWER 6 × 30 caramelera,608546,FS1CNM0030,53.8,46.67,Fischer,"28 jul 2023, 21:00:00",Fijaciones,null
10927,Taco de dos vías 8 mm,VX8,VX1CNM0002,8.35,7.4,VX,"1 mar 2024, 21:00:00",Fijaciones,null
9098,Taco bicomponente DUOPOWER 6 × 30 + tornillo TMF,616780,FS1ACC0014,7.42,6.36,Fischer,"31 mar 2023, 21:00:00",Fijaciones,null
9100,Taco bicomponente DUOPOWER 10 × 50 + tornillo TMF,616769,FS1ACC0016,6.47,5.54,Fischer,"31 mar 2023, 21:00:00",Fijaciones,null
5323,Grampa sujeta cable N°8 para cable coaxial,GSC-CC08,ET1CNM0005,0.8531,0.4,Etheos,"4 jul 2025, 21:00:00",Fijaciones,null
5325,Grampa sujeta cable N°10 para cable chato,GSC-CH10,ET1CNM0007,0.9639,0.44,Etheos,"4 jul 2025, 21:00:00",Fijaciones,null
8796,Taco de nylon SX10 y tornillo 6 mm en balde,616285,FS1ACC0011,35.1,30.35,Fischer,"16 jun 2023, 21:00:00",Fijaciones,null
5769,Toma de acople industrial 32 A - 3P+T,HBI-4P32,ET1ADE0016,6.75,3.31,Etheos,"24 mar 2023, 21:00:00",Fichas y Tomas Industriales,null
5764,Toma de embutir industrial en ángulo 16 A - 2P+T,EAI-3P16,ET1ADE0020,3.3,1.6,Etheos,"24 mar 2023, 21:00:00",Fichas y Tomas Industriales,null
5770,Toma de embutir industrial en ángulo 32 A - 3P+T,EBI-4P32,ET1ADE0017,5.55,2.76,Etheos,"24 mar 2023, 21:00:00",Fichas y Tomas Industriales,null
5761,Toma de acople industrial 16 A - 2P+T,HAI-3P16,ET1ADE0019,3.8,1.88,Etheos,"24 mar 2023, 21:00:00",Fichas y Tomas Industriales,null
5767,Ficha industrial 32 A - 3P+T,MBI-4P32,ET1ADE0015,5.5,2.73,Etheos,"6 abr 2023, 12:00:00",Fichas y Tomas Industriales,null
5758,Ficha industrial 16 A - 2P+T,MAI-3P16,ET1ADE0018,2.9,1.43,Etheos,"6 abr 2023, 12:00:00",Fichas y Tomas Industriales,null
8818,Ficha reforzada hembra 20 A - gris,D-9207,TD1ADE0016,0.7,0.59,TAAD,"11 jul 2025, 21:00:00",Fichas y Tomacorrientes,null
8804,Ficha con neutro hembra perno plano 10 A - gris,D-8207,TD1ADE0006,0.4,0.36,TAAD,"20 sept 2024, 21:00:00",Fichas y Tomacorrientes,null
8811,Ficha reforzada hembra 10 A - blanco,D-8400,TD1ADE0011,0.6,0.5,TAAD,"11 jul 2025, 21:00:00",Fichas y Tomacorrientes,null
8802,Ficha con neutro macho perno plano 10 A - gris,D-8107,TD1ADE0004,0.5,0.44,TAAD,"20 sept 2024, 21:00:00",Fichas y Tomacorrientes,null
8803,Ficha con neutro hembra perno plano 10 A - blanco,D-8200,TD1ADE0005,0.4,0.36,TAAD,"20 sept 2024, 21:00:00",Fichas y Tomacorrientes,null
8813,Ficha reforzada hembra 10 A - gris,D-8407,TD1ADE0012,0.6,0.5,TAAD,"11 jul 2025, 21:00:00",Fichas y Tomacorrientes,null
8817,Ficha reforzada hembra 20 A - blanco,D-9200,TD1ADE0015,0.7,0.59,TAAD,"11 jul 2025, 21:00:00",Fichas y Tomacorrientes,null
8815,Ficha reforzada macho 20 A - blanco,D-9100,TD1ADE0013,0.75,0.64,TAAD,"11 jul 2025, 21:00:00",Fichas y Tomacorrientes,null
8807,Ficha salida lateral perno plano - negro,D-1201,TD1ADE0008,0.41,0.36,TAAD,"30 jun 2023, 21:00:00",Fichas y Tomacorrientes,null
8801,Ficha con neutro macho perno plano 10 A - blanco,D-8100,TD1ADE0003,0.5,0.44,TAAD,"20 sept 2024, 21:00:00",Fichas y Tomacorrientes,null
8805,Ficha salida lateral perno plano - blanco,D-1200,TD1ADE0007,0.41,0.36,TAAD,"30 jun 2023, 21:00:00",Fichas y Tomacorrientes,null
8798,Interruptor bipolar 20 A - naranja,C-1208,TD1ADE0001,1.05,0.89,TAAD,"11 jul 2025, 21:00:00",Fichas y Tomacorrientes,null
8809,Ficha reforzada macho 10 A - blanco,D-8300,TD1ADE0009,0.65,0.55,TAAD,"11 jul 2025, 21:00:00",Fichas y Tomacorrientes,null
8810,Ficha reforzada macho 10 A - gris,D-8307,TD1ADE0010,0.65,0.55,TAAD,"11 jul 2025, 21:00:00",Fichas y Tomacorrientes,null
8816,Ficha reforzada macho 20 A - gris,D-9107,TD1ADE0014,0.75,0.64,TAAD,"11 jul 2025, 21:00:00",Fichas y Tomacorrientes,null
8799,Interruptor bipolar 20 A - negro,C-1201,TD1ADE0002,1.05,0.89,TAAD,"11 jul 2025, 21:00:00",Fichas y Tomacorrientes,null
1422,Faro proyector 18 W off - road square FP18W-S,FP18W-S,KU1FRO0004,7.1,4.7,Kushiro,"19 jun 2020, 20:00:00",Faros Proyectores,null
2073,Faro proyector Miyawa 27 W off - road circle,6272-MI,MI1FRO0002,5.15,3.36,Miyawa,"19 jun 2020, 20:00:00",Faros Proyectores,null
2072,Faro proyector Miyawa 27 W off - road square,6271-MI,MI1FRO0001,5.15,3.36,Miyawa,"19 jun 2020, 20:00:00",Faros Proyectores,null
1411,Faro proyector de 9 leds 27 Watts Off-Road Circle,FP27W-C,UD1FRO0002,10.5,1,Kushiro,"31 may 2018, 22:00:00",Faros Proyectores,null
1410,Faro proyector de 9 leds 27Watts Off-Road Square,FP27W-S,UD1FRO0001,10.5,1,Kushiro,"31 may 2018, 22:00:00",Faros Proyectores,null
3224,Farol plástico de pared - blanco,FPABLE,ET1FRL0003,6.05,2.92,Etheos,"10 jul 2020, 22:00:00",Faroles de Exterior,null
3223,Farol plástico de pared - vintage,FPAVE,ET1FRL0002,8.0003,3.08,Etheos,"12 abr 2024, 21:00:00",Faroles de Exterior,null
3222,Farol plástico de pared - negro,FPANE,ET1FRL0001,7.4976,2.84,Etheos,"12 abr 2024, 21:00:00",Faroles de Exterior,null
9471,Set de 3 faroles plateados CFDS-ACE3,CFDS-ACE3,VN1FRL0009,59,26.24,Vonne,"19 may 2023, 21:00:00",Faroles Decorativos,null
9469,Set de 3 faroles negros metálicos,CFDS-MNE3,VN1FRL0007,56,24.24,Vonne,"19 may 2023, 21:00:00",Faroles Decorativos,null
9470,Set de 2 faroles efecto titanio,CFDS-TIT2,VN1FRL0008,62,25.91,Vonne,"19 may 2023, 21:00:00",Faroles Decorativos,null
9472,Set de 2 faroles de metal efecto óxido,CFDS-EOX2,VN1FRL0010,46,19.89,Vonne,"19 may 2023, 21:00:00",Faroles Decorativos,null
4478,Farol de madera de 53 cm,DEC006,VN1FRL0006,17.7,9.12,Vonne,"5 mar 2021, 21:00:00",Faroles,null
4477,Set de 2 faroles de madera,DEC005,VN1FRL0005,61,22.1,Vonne,"25 feb 2023, 1:00:00",Faroles,null
4474,"Farol de acero de 26,5 cm",DEC004,VN1FRL0004,22,6.05,Vonne,"18 feb 2023, 1:00:00",Faroles,null
4471,Set de 3 faroles blancos,DEC001,VN1FRL0001,90,33.19,Vonne,"8 jul 2024, 21:00:00",Faroles,null
4472,Set de 3 faroles plateados DEC002,DEC002,VN1FRL0002,75,29.24,Vonne,"8 jul 2024, 21:00:00",Faroles,null
4473,"Farol de acero rosa oro de 20,5 cm",DEC003,VN1FRL0003,15,8.79,Vonne,"18 feb 2023, 1:00:00",Faroles,null
2817,Farol - linterna camping 3 W,FU-L3,UD1LIN0010,6.65,3.25,Etheos,"27 jul 2024, 17:00:00",Farol - linterna,null
9131,Extractor de baño Eco blanco salida 150 mm,EA-VF150,HY1EDA0012,16.2,13.9,Hydra,"19 ene 2024, 21:00:00",Extractores de aire,null
13593,Extractor de baño salida 150 mm,GEAI-P150A,ET1EDA0005,8.0004,4.15,Etheos,"28 jul 2025, 17:20:00",Extractores de aire,null
13592,Extractor de baño salida 100 mm,GEAI-V100A,ET1EDA0004,6.4962,3.52,Etheos,"11 jul 2025, 21:00:00",Extractores de aire,null
7551,Filtro carbón activado para campana,000056,EC1ACO0004,8,6.68,Eco clima,"2 sept 2022, 21:00:00",Extractores de aire,null
7488,Extractor de baño cromado salida 100 mm,HY-VF100C,HY1EDA0002,18.5,15.84,Hydra,"16 dic 2022, 21:00:00",Extractores de aire,null
8425,Forzador extractor de aire gris,HY-FA100G,HY1EDA0010,69.5,59.09,Hydra,"16 dic 2022, 21:00:00",Extractores de aire,null
7487,Extractor de baño blanco salida 100 mm,HY-VF100A,HY1EDA0001,15,12.82,Hydra,"16 dic 2022, 21:00:00",Extractores de aire,null
7496,Purificador de aire acero inoxidable,HY-PU100P,HY1PUR0002,119.65,96.55,Hydra,"19 ene 2024, 21:00:00",Extractores de aire,null
7489,Extractor de baño blanco salida 150 mm,HY-VF150A,HY1EDA0003,19,16.09,Hydra,"14 mar 2024, 14:30:00",Extractores de aire,null
7492,Extractor de baño serie 2000 vidrio gris tiza,HY-VF2100G,HY1EDA0008,30.95,21.79,Hydra,"19 ene 2024, 21:00:00",Extractores de aire,null
7495,Purificador de aire blanco,HY-PU100B,HY1PUR0001,105.05,84.71,Hydra,"19 ene 2024, 21:00:00",Extractores de aire,null
7491,Extractor de baño serie 2000 vidrio blanco,HY-VF2100B,HY1EDA0005,30.95,21.79,Hydra,"19 ene 2024, 21:00:00",Extractores de aire,null
7490,Extractor de baño cromado salida 150 mm,HY-VF150C,HY1EDA0004,22,18.63,Hydra,"16 dic 2022, 21:00:00",Extractores de aire,null
9133,Extractor de aire para cultivo indoor 150 mm,HY-VF150FP,HY1EDA0014,18.6,13.9,Hydra,"19 ene 2024, 21:00:00",Extractores de aire,null
7547,Campana Cefiro 600 acero inoxidable,I14116I,EC1ACO0003,277,228.48,Eco clima,"2 sept 2022, 21:00:00",Extractores de aire,null
8424,Extractor de baño potenciado blanco salida 100 mm,HY-VF1100B,HY1EDA0009,17.5,14.82,Hydra,"16 dic 2022, 21:00:00",Extractores de aire,null
7021,"Extractor de aire 8""",GEAI-P200,ET1EDA0003,28,11.44,Etheos,"15 abr 2024, 21:00:00",Extractores de aire,null
7544,Campana Eco 600 acero inoxidable,I15186I,EC1ACO0001,232.5,191.54,Eco clima,"2 sept 2022, 21:00:00",Extractores de aire,null
7493,Extractor de aire salida 250 mm,HY-VF250B,HY1EDA0006,61,51.97,Hydra,"16 dic 2022, 21:00:00",Extractores de aire,null
9129,Extractor de baño Eco blanco salida 100 mm,EA-VF100,HY1EDA0011,12.75,9.33,Hydra,"19 ene 2024, 21:00:00",Extractores de aire,null
7020,"Extractor de aire 6""",GEAI-P150,ET1EDA0002,21.5,9.07,Etheos,"15 abr 2024, 21:00:00",Extractores de aire,null
7545,Campana Slim 600 acero inoxidable,I15126I,EC1ACO0002,273,225.08,Eco clima,"2 sept 2022, 21:00:00",Extractores de aire,null
7018,"Extractor de aire 4""",GEAI-V100,ET1EDA0001,12.25,5.51,Etheos,"15 abr 2024, 21:00:00",Extractores de aire,null
7494,Forzador extractor de aire terracota,HY-FA100R,HY1EDA0007,58.85,39.48,Hydra,"19 ene 2024, 21:00:00",Extractores de aire,null
9134,Extractor de aire salida 250 mm negro,HY-VF250N,HY1EDA0015,54.75,38.49,Hydra,"19 ene 2024, 21:00:00",Extractores de aire,null
9132,Extractor de aire para cultivo indoor 100 mm,HY-VF100FP,HY1EDA0013,14.65,11,Hydra,"19 ene 2024, 21:00:00",Extractores de aire,null
13517,Extractor de rulemanes internos de 16-45 mm,DEPI-1645,BR1EDR0005,4.75,2.45,Barovo,"4 jul 2025, 21:00:00",Extractores de Rodamientos,null
13518,Kit extractor e instalador de rótulas 5 piezas,DERK-0001,BR1EDR0006,31.002,16.38,Barovo,"4 jul 2025, 21:00:00",Extractores de Rodamientos,null
5755,"Extractor de poleas y rulemanes 4""",EDR-3100,BR1EDR0002,3.4996,1.89,Barovo,"4 jul 2025, 21:00:00",Extractores de Rodamientos,null
5757,"Extractor de poleas y rulemanes 6""",EDR-3150,BR1EDR0003,5.7042,2.96,Barovo,"4 jul 2025, 21:00:00",Extractores de Rodamientos,null
5728,"Extractor de poleas y rulemanes 8""",EDR-3200,BR1EDR0004,9,4.61,Barovo,"4 jul 2025, 21:00:00",Extractores de Rodamientos,null
5754,"Extractor de poleas y rulemanes 3""",EDR-3075,BR1EDR0001,2.8,1.48,Barovo,"4 jul 2025, 21:00:00",Extractores de Rodamientos,null
2078,Exhibidor con 400 brocas acero rápido y widia,43141501,TR1STH0007,328,224.37,Tramontina,"28 feb 2025, 21:00:00",Exhibidor de Brocas,null
2079,Exhibidor con 230 brocas acero rápido y widia,43141504,TR1STH0006,250,173.66,Tramontina,"28 feb 2025, 21:00:00",Exhibidor de Brocas,null
6841,Estufa a cuarzo - 2 velas,IE - 01,IP1EST0001,22.4,17.92,INDELPLAS,"20 may 2022, 21:00:00",Estufas Eléctricas,null
12390,Calefactor a pellets 13 kW Aubin Smart,CCAI-P130,VN1CLF0002,1055.0024,527.58,Vonne,"8 nov 2024, 21:00:00",Estufas,null
12389,Calefactor a pellets 10 kW Olwen Smart,CCAI-P100,VN1CLF0001,870.0009,448,Vonne,"8 nov 2024, 21:00:00",Estufas,null
12391,Kit de caños para instalación de calefactor a pellet,CCAK-PINS,VN1CLF0003,84.9004,42.7,Vonne,"8 nov 2024, 21:00:00",Estufas,null
3970,Estante recto liviano con ventosas,AFM0306,GA1ESE0004,11.1454,5.35,Gloa,"12 abr 2024, 21:00:00",Estantes,null
3969,Jabonera metálica recta liviana,AFM0305,GA1ESE0003,6.88,3.54,Gloa,"24 ago 2024, 17:00:00",Estantes,null
3968,Jabonera metálica recta,AFM0304,GA1ESE0002,7.15,3.27,Gloa,"24 ago 2024, 17:00:00",Estantes,null
3971,Estante doble esquinero liviano con ventosas,AFM0307,GA1ESE0005,19.9992,9.11,Gloa,"24 ago 2024, 17:00:00",Estantes,null
3967,Jabonera metálica esquinera,AFM0303,GA1ESE0001,7.35,3.77,Gloa,"9 mar 2024, 1:00:00",Estantes,null
6599,Estanco de LED antivandálico 18W,EST18LFEA,ET1LAM00180,6.3,2.63,Etheos,"12 oct 2024, 17:00:00",Estancos LED,null
2268,Estanco de LED antivandálico 18W - 1800 lm,EST18LFE,ET1LAM0025,4.8,2.54,Etheos,"27 ago 2022, 13:40:00",Estancos LED,null
2269,Estanco de LED antivandálico 36W - 3600 lm,EST36LFE,ET1LAM0026,6.9,3.6,Etheos,"27 ago 2022, 13:40:00",Estancos LED,null
6600,Estanco de LED antivandálico 36W,EST36LFEA,ET1LAM00181,9.4,3.87,Etheos,"12 oct 2024, 17:00:00",Estancos LED,null
5413,Estación de soldado 2 en 1,ESK-878D,KU1SOL0036,66.6,35.75,Kushiro,"20 jul 2024, 17:00:00",Estaciones de soldado,null
3804,Estaca solar efecto llama,ES96ELE,ET1LAM00113,11.5041,5.47,Etheos,"8 nov 2024, 21:00:00",Estacas LED,null
6545,Set de estacas solares LED fuegos artificiales,GESI-FA2U,ET1LDC0006,9.2,9.16,Etheos,"21 sept 2024, 17:00:00",Estacas LED,null
4885,Reflector estaca solar LED,ESLE004,ET1LAM00147,10.2024,5.12,Etheos,"8 nov 2024, 21:00:00",Estacas LED,null
2278,Estaca solar LED,ESLE001,ET1LAM0027,1.37,0.56,Etheos,"27 ene 2024, 1:00:00",Estacas LED,null
1325,Espátula de acero 80 mm,40870313,MN1ESP0002,1.15,0.84,Menegotti,"8 oct 2021, 21:00:00",Espátulas,null
1329,Espátula de acero inoxidable 60 mm,40870321,MN1ESP0006,2.2,1.69,Menegotti,"8 oct 2021, 21:00:00",Espátulas,null
1327,Espátula de acero inoxidable 100 mm,40870320,MN1ESP0004,2.6,1.94,Menegotti,"8 oct 2021, 21:00:00",Espátulas,null
1328,Espátula de acero inoxidable 80 mm,40870322,MN1ESP0005,2.3,1.77,Menegotti,"8 oct 2021, 21:00:00",Espátulas,null
1326,Espátula de acero 60 mm,40870312,MN1ESP0003,0.96,0.71,Menegotti,"8 oct 2021, 21:00:00",Espátulas,null
1324,Espátula de acero 100 mm,40870311,MN1ESP0001,1.35,1,Menegotti,"8 oct 2021, 21:00:00",Espátulas,null
4427,Espuma de poliuretano 500 ml,EPI-500ML,BR1CNM0057,1.9635,0.99,Barovo,"17 oct 2025, 21:00:00",Espuma Poliuretánica,null
4428,Espuma de poliuretano 750 ml,EPI-750ML,BR1CNM0058,3.1473,1.63,Barovo,"17 oct 2025, 21:00:00",Espuma Poliuretánica,null
4251,Espejo rectangular horizontal smart,GL353RH,GA1EJO0011,109,51.61,Gloa,"8 abr 2024, 21:00:00",Espejos de Baño SMART,null
4249,Espejo oval smart,GL353OV,GA1EJO0009,97,46.41,Gloa,"8 abr 2024, 21:00:00",Espejos de Baño SMART,null
4248,Espejo redondo smart,GL353RD,GA1EJO0008,97,46.33,Gloa,"13 may 2024, 21:00:00",Espejos de Baño SMART,null
4250,Espejo rectangular vertical smart,GL353RV,GA1EJO0010,93,44.56,Gloa,"8 abr 2024, 21:00:00",Espejos de Baño SMART,null
6047,Combo de espejos smart - 12 UNIDADES,BESC-ROVH,,1062,590.34,Gloa,"31 dic 2021, 21:00:00",Espejos de Baño SMART,null
4270,Espejo oval led,GL352OV,GA1EJO0005,57,25.68,Gloa,"13 may 2024, 21:00:00",Espejos de Baño LED,null
6046,Combo de espejos led - 12 UNIDADES,BELC-ROVH,,672.9,328.8,Gloa,"31 dic 2021, 21:00:00",Espejos de Baño LED,null
4271,Espejo rectangular vertical led,GL352RV,GA1EJO0006,56,24.74,Gloa,"13 may 2024, 21:00:00",Espejos de Baño LED,null
4269,Espejo redondo led,GL352RD,GA1EJO0004,57,25.67,Gloa,"13 may 2024, 21:00:00",Espejos de Baño LED,null
4247,Espejo rectangular horizontal led,GL352RH,GA1EJO0007,69,30.23,Gloa,"13 may 2024, 21:00:00",Espejos de Baño LED,null
8490,Combo espejos de pared brazo extensible - 40 unidades,BEBC-ERBA,,1200.0006,617.4,Gloa,"1 mar 2024, 21:00:00",Espejos de Baño,null
5276,Botiquín Ethnia Way,BOTET-003,AB1ACB0011,79,67.42,ABC,"4 mar 2022, 21:00:00",Espejos de Baño,null
6045,Combo de espejos tradicionales - 27 UNIDADES,BETC-OVH1,,457.2,219.15,Gloa,"28 ene 2022, 21:00:00",Espejos de Baño,null
9232,Espejo cuadrado led infantil,BELI-CUIN,GA1EJO0022,77,39.42,Gloa,"21 abr 2023, 21:00:00",Espejos de Baño,null
9227,Espejo led con estante,BELI-ES51,GA1EJO0018,129,55.36,Gloa,"2 jun 2023, 21:00:00",Espejos de Baño,null
4268,Espejo rectangular horizontal,GL351RH,GA1EJO0003,26.5,9.21,Gloa,"5 oct 2023, 17:28:00",Espejos de Baño,null
12227,Espejo rectangular horizontal LED touch,BELI-ELRH,GA1EJO0026,38.0026,18.38,Gloa,"27 sept 2024, 21:00:00",Espejos de Baño,null
12228,Espejo oval LED touch,BELI-ELOT,GA1EJO0027,40.0043,19.54,Gloa,"27 sept 2024, 21:00:00",Espejos de Baño,null
4008,Espejo Ebano blanco,ESPEB01,AB1EJO0002,43,37.14,ABC,"5 mar 2021, 21:00:00",Espejos de Baño,null
13615,Espejo LED Smart Plus Bluetooth rectangular,GL354RVC,ET1EJO0005,84.0046,48,Gloa,"25 jul 2025, 21:00:00",Espejos de Baño,null
5279,Espejo Flow wengue,ESPFW01,AB1EJO0004,35,29.09,ABC,"4 mar 2022, 21:00:00",Espejos de Baño,null
4005,Espejo Ebano wengue,ESPEW01,AB1EJO0001,43,37.14,ABC,"5 mar 2021, 21:00:00",Espejos de Baño,null
5277,Botiquín Ethnia Idea,BOTET-004,AB1ACB0012,73,62.07,ABC,"4 mar 2022, 21:00:00",Espejos de Baño,null
13616,Espejo LED Smart Plus Bluetooth redondo,GL354RVT,ET1EJO0006,83.7998,47.84,Gloa,"25 jul 2025, 21:00:00",Espejos de Baño,null
5008,Espejo de pared brazo extensible,ESPBE-01,GA1EJO0012,24.8,16.2,Gloa,"25 jun 2021, 21:00:00",Espejos de Baño,null
12509,Combo espejos smart - 40 unidades,BESC-RVH3,,2372,1339.2,Gloa,"22 ene 2025, 14:15:00",Espejos de Baño,null
6107,Botiquín 50 cm para baño LED,BBLI-5070,GA1BTN0001,174.9977,82.06,Gloa,"28 feb 2025, 21:00:00",Espejos de Baño,null
9228,Espejo led irregular diagonal para baño,BELI-IR70,GA1EJO0019,80,40.25,Gloa,"21 abr 2023, 21:00:00",Espejos de Baño,null
12726,Combo espejos de pared articulados - 320 unidades,BEPC-ES2M,,6340.0014,3801.2,Gloa,"24 ene 2025, 21:00:00",Espejos de Baño,null
5804,Espejo de pared brazo extensible 20 cm,ESPBE-02,GA1EJO0016,18.9952,9.87,Gloa,"1 mar 2024, 21:00:00",Espejos de Baño,null
12724,Espejo de pared articulado 20 cm,BEPI-EE20,GA1EJO0031,14.9975,8.2,Gloa,"24 ene 2025, 21:00:00",Espejos de Baño,null
4267,Espejo rectangular vertical,GL351RV,GA1EJO0002,20.5,7.24,Gloa,"11 feb 2023, 1:00:00",Espejos de Baño,null
4266,Espejo oval,GL351OV,GA1EJO0001,21.5,7.9,Gloa,"5 oct 2023, 17:28:00",Espejos de Baño,null
12511,Espejo rectangular 60 cm × 70 cm smart,BESI-RE67,GA1EJO0029,59.9978,33.44,Gloa,"20 dic 2024, 21:30:00",Espejos de Baño,null
12725,Espejo de pared articulado LED 20 cm,BEPI-EELE,GA1EJO0032,30.9974,18.01,Gloa,"24 ene 2025, 21:00:00",Espejos de Baño,null
12226,Espejo rectangular vertical LED touch,BELI-ELRV,GA1EJO0025,38.0029,18.09,Gloa,"27 sept 2024, 21:00:00",Espejos de Baño,null
5009,Espejo de pared fuelle extensible,ESPFE-01,GA1EJO0013,27,17.27,Gloa,"25 jun 2021, 21:00:00",Espejos de Baño,null
12512,Espejo rectangular 100 cm × 70 cm smart,BESI-R100,GA1EJO0030,71.9979,38.52,Gloa,"20 dic 2024, 21:30:00",Espejos de Baño,null
12259,Combo espejos LED touch -60 unidades,BELC-ELC4,,2280,1100.7,Gloa,"27 sept 2024, 21:00:00",Espejos de Baño,null
5010,Espejo de pared brazo extensible led,ESPBE-L01,GA1EJO0014,60.45,39.4,Gloa,"25 jun 2021, 21:00:00",Espejos de Baño,null
12387,Botiquín para baño LED una puerta,BBLI-571P,GA1BTN0004,175.0018,80.05,Gloa,"1 nov 2024, 21:00:00",Espejos de Baño,null
9226,Botiquín simple 60 cm led,BBLI-6075,GA1BTN0003,168,63.41,Gloa,"2 jun 2023, 21:00:00",Espejos de Baño,null
5506,Espejo rectangular vertical smart plus,GL354RVP,GA1EJO0015,182,88.4,Gloa,"28 jul 2023, 21:00:00",Espejos de Baño,null
5278,Espejo Flow blanco,ESPFB01,AB1EJO0003,35,29.09,ABC,"4 mar 2022, 21:00:00",Espejos de Baño,null
13409,Combo espejos de tocador - 16 unidades,CETC-RYRL,,336.0025,180.56,Vonne,"27 jun 2025, 21:00:00",Espejos de Baño,null
9231,Espejo redondo led infantil,BELI-REIN,GA1EJO0021,72,36.8,Gloa,"21 abr 2023, 21:00:00",Espejos de Baño,null
12225,Espejo redondo LED touch,BELI-ELRT,GA1EJO0024,36.0005,17.37,Gloa,"27 sept 2024, 21:00:00",Espejos de Baño,null
5805,Espejo de pared brazo extensible led 20 cm,ESPBE-L02,GA1EJO0017,41.0005,21,Gloa,"21 sept 2024, 17:00:00",Espejos de Baño,null
9229,Espejo led irregular vertical para baño,BELI-IR50,GA1EJO0020,63,31.87,Gloa,"21 abr 2023, 21:00:00",Espejos de Baño,null
12510,Espejo redondo 60 cm smart,BESI-RE60,GA1EJO0028,54.9977,30.16,Gloa,"20 dic 2024, 21:30:00",Espejos de Baño,null
12388,Botiquín para baño LED dos puertas,BBLI-67P2,GA1BTN0005,187.0003,84.67,Gloa,"1 nov 2024, 21:00:00",Espejos de Baño,null
9040,Combo espejo de pared 45 cm × 55 cm - 32 unidades,CESC-32C2,,262.4,117.44,Vonne,"19 may 2023, 21:00:00",Espejos Decorativos,null
9037,Espejo de pared 45 cm × 55 cm plateado,CESI-455P,VN1EJO0023,8.2,3.67,Vonne,"13 jul 2024, 17:00:00",Espejos Decorativos,null
10675,Combo espejos de mesa - 28 unidades,CEMC-BCN1,,322,173.4,Vonne,"2 feb 2024, 21:00:00",Espejos,null
5003,Espejo de mesa niquelado,ESPMN-01,VN1EJO0021,13.8,7.63,Vonne,"2 feb 2024, 21:00:00",Espejos,null
4434,Espejo redondo de 50 cm con correa de cuero,ORG084,VN1EJO0010,15.9,8.48,Vonne,"2 feb 2023, 14:13:00",Espejos,null
12051,Espejo doble de mesa cromado 8481,8481,MR1EJO0001,9.5982,5.39,Mor,"16 ago 2024, 21:00:00",Espejos,null
